"id" ;"ari_text" ;"score" ;"characters_count" ;"coleman_liau_text" ;"complexwords_text" ;"flesch_kincaid_text" ;"flesch_reading_text" ;"gunning_fog_text" ;"sentences_text" ;"smog_index_text" ;"smog_text" ;"syllables_text" ;"words_text" ;"good" ;"total_links" ;"comm_name"
72,867 ;12.955 ;3 ;407 ;16.446 ;18 ;12.459 ;30.676 ;15.6 ;5 ;13.392 ;13.968 ;134 ;70 ;yes ;0 ;chemistry.stackexchange.com
72,870 ;19.538 ;2 ;706 ;12.297 ;34 ;19.729 ;19.515 ;23.6 ;4 ;18.969 ;19.784 ;262 ;148 ;yes ;1 ;chemistry.stackexchange.com
72,871 ;6.668 ;1 ;1,640 ;7.959 ;41 ;7.818 ;65.725 ;10 ;25 ;10.014 ;10.445 ;558 ;375 ;yes ;1 ;chemistry.stackexchange.com
72,872 ;5.944 ;3 ;285 ;8.429 ;9 ;8.946 ;53.724 ;10.4 ;5 ;10.348 ;10.794 ;106 ;64 ;yes ;0 ;chemistry.stackexchange.com
72,873 ;12.893 ;3 ;479 ;9.084 ;14 ;12.683 ;52.664 ;15.6 ;4 ;13.247 ;13.817 ;163 ;109 ;yes ;0 ;chemistry.stackexchange.com
72,875 ;5.754 ;1 ;335 ;6.69 ;14 ;9.224 ;58.854 ;12.8 ;5 ;12.165 ;12.688 ;130 ;84 ;yes ;0 ;chemistry.stackexchange.com
72,877 ;7.694 ;2 ;476 ;9.42 ;21 ;10.312 ;47.341 ;13.6 ;7 ;12.487 ;13.024 ;176 ;103 ;yes ;0 ;chemistry.stackexchange.com
72,882 ;7.087 ;4 ;710 ;8.545 ;18 ;8.295 ;64.982 ;10.4 ;10 ;10.348 ;10.794 ;244 ;165 ;yes ;2 ;chemistry.stackexchange.com
72,884 ;10.216 ;8 ;980 ;10.951 ;35 ;11.981 ;42.846 ;13.6 ;11 ;12.77 ;13.319 ;356 ;208 ;yes ;0 ;chemistry.stackexchange.com
72,886 ;16.696 ;3 ;610 ;10.618 ;29 ;17.279 ;31.74 ;22 ;4 ;17.748 ;18.511 ;226 ;136 ;yes ;6 ;chemistry.stackexchange.com
72,888 ;19.71 ;2 ;539 ;10.011 ;16 ;18.244 ;37.288 ;21.6 ;3 ;15.649 ;16.322 ;186 ;123 ;yes ;2 ;chemistry.stackexchange.com
72,890 ;13.643 ;0 ;252 ;9.24 ;6 ;12.5 ;56.202 ;15.2 ;2 ;12.487 ;13.024 ;82 ;57 ;no ;2 ;chemistry.stackexchange.com
72,891 ;11.693 ;0 ;1,405 ;9.471 ;48 ;12.028 ;51.984 ;15.6 ;13 ;13.525 ;14.106 ;485 ;315 ;no ;0 ;chemistry.stackexchange.com
72,897 ;10.45 ;0 ;443 ;11.562 ;12 ;10.697 ;51.144 ;12.4 ;5 ;11.485 ;11.979 ;149 ;92 ;no ;0 ;chemistry.stackexchange.com
72,898 ;18.19 ;5 ;833 ;9.361 ;34 ;18.076 ;34.927 ;22.4 ;5 ;17.283 ;18.026 ;305 ;195 ;yes ;3 ;chemistry.stackexchange.com
72,909 ;8.192 ;2 ;579 ;12.115 ;34 ;10.489 ;40.164 ;16 ;10 ;13.1 ;13.663 ;209 ;114 ;yes ;0 ;chemistry.stackexchange.com
72,910 ;6.375 ;1 ;194 ;7.592 ;6 ;9.664 ;52.49 ;11.2 ;3 ;10.746 ;11.208 ;74 ;45 ;yes ;0 ;chemistry.stackexchange.com
72,912 ;8.447 ;9 ;340 ;10.809 ;16 ;10.604 ;43.971 ;14.4 ;5 ;12.798 ;13.348 ;123 ;70 ;yes ;0 ;chemistry.stackexchange.com
72,923 ;10.939 ;3 ;443 ;5.764 ;16 ;12.786 ;57.272 ;17.2 ;4 ;13.954 ;14.555 ;170 ;121 ;yes ;0 ;chemistry.stackexchange.com
72,933 ;8.244 ;5 ;390 ;9.303 ;15 ;10.181 ;53.419 ;13.6 ;5 ;12.487 ;13.024 ;141 ;88 ;yes ;0 ;chemistry.stackexchange.com
72,954 ;6.483 ;-2 ;348 ;7.601 ;8 ;7.398 ;71.947 ;10 ;5 ;9.928 ;10.355 ;117 ;84 ;no ;0 ;chemistry.stackexchange.com
72,955 ;9.544 ;2 ;472 ;7.802 ;13 ;10.872 ;57.37 ;13.2 ;5 ;11.832 ;12.341 ;169 ;113 ;yes ;0 ;chemistry.stackexchange.com
72,957 ;8.923 ;1 ;423 ;9.153 ;16 ;10.09 ;56.922 ;14 ;5 ;12.798 ;13.348 ;148 ;96 ;yes ;1 ;chemistry.stackexchange.com
72,958 ;9.978 ;1 ;699 ;10.832 ;35 ;12.185 ;40.874 ;16.4 ;8 ;14.456 ;15.078 ;259 ;149 ;yes ;0 ;chemistry.stackexchange.com
72,959 ;8.303 ;2 ;525 ;6.626 ;18 ;10.601 ;58.246 ;14 ;6 ;12.487 ;13.024 ;197 ;132 ;yes ;0 ;chemistry.stackexchange.com
72,962 ;9.973 ;4 ;477 ;12.466 ;21 ;11.054 ;44.308 ;14.8 ;6 ;13.247 ;13.817 ;166 ;96 ;yes ;0 ;chemistry.stackexchange.com
72,963 ;5.747 ;2 ;376 ;6.807 ;10 ;7.042 ;71.29 ;10.4 ;6 ;10.071 ;10.504 ;128 ;90 ;yes ;0 ;chemistry.stackexchange.com
72,966 ;10.089 ;1 ;569 ;12.343 ;24 ;11.031 ;45.237 ;14.4 ;7 ;13.142 ;13.707 ;197 ;115 ;yes ;0 ;chemistry.stackexchange.com
72,979 ;8.192 ;0 ;628 ;9.067 ;24 ;10.36 ;52.622 ;13.2 ;8 ;12.487 ;13.024 ;230 ;143 ;no ;2 ;chemistry.stackexchange.com
72,980 ;9.32 ;1 ;282 ;7.272 ;11 ;10.994 ;57.203 ;15.2 ;3 ;13.488 ;14.068 ;103 ;69 ;yes ;0 ;chemistry.stackexchange.com
72,986 ;55.709 ;2 ;2,103 ;-2.495 ;51 ;50.488 ;-30.025 ;55.2 ;7 ;17.784 ;18.549 ;1,121 ;931 ;yes ;8 ;chemistry.stackexchange.com
72,997 ;17.36 ;3 ;632 ;10.98 ;26 ;16.809 ;36.447 ;20.8 ;4 ;16.964 ;17.694 ;222 ;139 ;yes ;2 ;chemistry.stackexchange.com
72,998 ;13.173 ;2 ;732 ;9.173 ;30 ;14.251 ;42.17 ;18 ;6 ;15.247 ;15.903 ;268 ;166 ;yes ;1 ;chemistry.stackexchange.com
72,999 ;13.761 ;3 ;2,693 ;10.979 ;89 ;13.545 ;44.183 ;16 ;22 ;14.017 ;14.619 ;920 ;571 ;yes ;0 ;chemistry.stackexchange.com
73,001 ;11.939 ;1 ;5,051 ;10.978 ;217 ;13.021 ;41.45 ;16.8 ;48 ;14.646 ;15.276 ;1,807 ;1,071 ;yes ;1 ;chemistry.stackexchange.com
73,010 ;13.02 ;2 ;2,619 ;9.796 ;113 ;14.04 ;41.361 ;18 ;22 ;15.413 ;16.076 ;951 ;580 ;yes ;10 ;chemistry.stackexchange.com
73,017 ;5.217 ;-1 ;173 ;8.74 ;6 ;7.472 ;57.971 ;10 ;4 ;9.708 ;10.126 ;61 ;37 ;no ;0 ;chemistry.stackexchange.com
73,021 ;12.165 ;2 ;1,964 ;10.483 ;82 ;12.633 ;46.449 ;16.8 ;18 ;14.69 ;15.322 ;684 ;424 ;yes ;4 ;chemistry.stackexchange.com
73,022 ;6.027 ;3 ;212 ;9.345 ;7 ;7.365 ;62.745 ;10.4 ;4 ;10.246 ;10.686 ;72 ;46 ;yes ;1 ;chemistry.stackexchange.com
73,024 ;9.506 ;0 ;217 ;11.924 ;10 ;10.033 ;48.663 ;14.8 ;3 ;13 ;13.559 ;73 ;43 ;no ;0 ;chemistry.stackexchange.com
73,026 ;8.009 ;4 ;908 ;7.51 ;38 ;9.695 ;61.173 ;14.8 ;11 ;13.18 ;13.747 ;326 ;220 ;yes ;0 ;chemistry.stackexchange.com
73,028 ;1.417 ;1 ;387 ;4.33 ;10 ;4.695 ;79.747 ;7.6 ;10 ;8.477 ;8.842 ;142 ;103 ;yes ;0 ;chemistry.stackexchange.com
73,030 ;8.597 ;7 ;338 ;8.4 ;13 ;10.634 ;53.999 ;14 ;4 ;12.874 ;13.428 ;124 ;79 ;yes ;0 ;chemistry.stackexchange.com
73,031 ;14.034 ;8 ;1,327 ;8.102 ;55 ;15.35 ;43.252 ;19.2 ;10 ;15.845 ;16.527 ;504 ;327 ;yes ;3 ;chemistry.stackexchange.com
73,032 ;14.505 ;3 ;1,025 ;11.411 ;43 ;14.803 ;36.575 ;18.4 ;8 ;15.698 ;16.374 ;362 ;214 ;yes ;2 ;chemistry.stackexchange.com
73,036 ;7.909 ;2 ;558 ;8.099 ;16 ;8.481 ;67.845 ;12 ;7 ;11.281 ;11.766 ;187 ;132 ;yes ;2 ;chemistry.stackexchange.com
73,037 ;64.163 ;2 ;508 ;6.201 ;17 ;55.324 ;-59.349 ;59.2 ;1 ;25.583 ;26.683 ;206 ;136 ;yes ;0 ;chemistry.stackexchange.com
73,039 ;12.044 ;4 ;229 ;8.178 ;11 ;14.825 ;36.863 ;18.8 ;2 ;15.845 ;16.527 ;91 ;54 ;yes ;1 ;chemistry.stackexchange.com
73,049 ;4.305 ;1 ;326 ;3.627 ;5 ;5.927 ;86.053 ;9.2 ;5 ;8.477 ;8.842 ;113 ;94 ;yes ;0 ;chemistry.stackexchange.com
73,058 ;11.303 ;3 ;788 ;11.16 ;31 ;11.482 ;49.7 ;15.2 ;8 ;13.782 ;14.375 ;267 ;166 ;yes ;0 ;chemistry.stackexchange.com
73,059 ;5.967 ;2 ;179 ;7.915 ;5 ;8.16 ;60.905 ;10 ;3 ;10.071 ;10.504 ;64 ;41 ;yes ;0 ;chemistry.stackexchange.com
73,061 ;11.967 ;6 ;1,174 ;10.64 ;46 ;12.028 ;49.632 ;16 ;11 ;14.201 ;14.811 ;399 ;252 ;yes ;0 ;chemistry.stackexchange.com
73,063 ;3.309 ;1 ;130 ;6.603 ;3 ;5.955 ;65.283 ;6.8 ;4 ;7.743 ;8.076 ;46 ;29 ;yes ;0 ;chemistry.stackexchange.com
73,065 ;8.332 ;9 ;481 ;8.955 ;11 ;8.831 ;64.403 ;11.2 ;6 ;10.416 ;10.864 ;161 ;110 ;yes ;1 ;chemistry.stackexchange.com
73,066 ;15.673 ;2 ;429 ;10.798 ;11 ;14.149 ;50.02 ;16.8 ;3 ;13.488 ;14.068 ;140 ;95 ;yes ;2 ;chemistry.stackexchange.com
73,067 ;15.154 ;3 ;478 ;15.193 ;19 ;15.115 ;25.88 ;17.2 ;4 ;14.937 ;15.58 ;165 ;88 ;yes ;1 ;chemistry.stackexchange.com
73,068 ;7.538 ;3 ;591 ;8.796 ;17 ;8.566 ;63.924 ;11.6 ;8 ;10.984 ;11.457 ;202 ;136 ;yes ;0 ;chemistry.stackexchange.com
73,070 ;3.678 ;0 ;72 ;6.472 ;3 ;6.813 ;55.12 ;10 ;3 ;8.477 ;8.842 ;26 ;15 ;no ;0 ;chemistry.stackexchange.com
73,071 ;11.529 ;1 ;2,191 ;4.848 ;37 ;13.211 ;58.932 ;14.8 ;19 ;10.643 ;11.101 ;846 ;625 ;yes ;0 ;chemistry.stackexchange.com
73,073 ;6.302 ;2 ;273 ;7.563 ;16 ;11.406 ;42.678 ;16 ;4 ;13.954 ;14.555 ;115 ;66 ;yes ;1 ;chemistry.stackexchange.com
73,074 ;14.059 ;5 ;1,022 ;10.073 ;41 ;15.243 ;35.653 ;18.4 ;8 ;15.4 ;16.062 ;378 ;224 ;yes ;0 ;chemistry.stackexchange.com
73,079 ;8.652 ;4 ;1,683 ;7.26 ;49 ;9.908 ;62.648 ;12.8 ;19 ;11.796 ;12.303 ;595 ;412 ;yes ;4 ;chemistry.stackexchange.com
73,080 ;6.662 ;1 ;300 ;6.45 ;9 ;8.899 ;65.103 ;12 ;4 ;11.216 ;11.698 ;110 ;76 ;yes ;0 ;chemistry.stackexchange.com
73,084 ;10.596 ;5 ;531 ;6.367 ;16 ;11.81 ;58.483 ;15.2 ;5 ;12.798 ;13.348 ;193 ;135 ;yes ;6 ;chemistry.stackexchange.com
73,086 ;9.124 ;1 ;258 ;12.592 ;12 ;11.233 ;36.792 ;14.4 ;4 ;12.487 ;13.024 ;93 ;50 ;yes ;0 ;chemistry.stackexchange.com
73,087 ;13.385 ;6 ;728 ;10.168 ;31 ;15.08 ;34.149 ;18 ;6 ;15.45 ;16.114 ;274 ;159 ;yes ;1 ;chemistry.stackexchange.com
73,088 ;10.192 ;1 ;655 ;12.427 ;33 ;12.121 ;37.551 ;16.4 ;8 ;14.124 ;14.732 ;238 ;132 ;yes ;0 ;chemistry.stackexchange.com
73,089 ;8.896 ;0 ;452 ;11.224 ;24 ;12.198 ;35.813 ;16 ;6 ;13.954 ;14.555 ;174 ;95 ;no ;0 ;chemistry.stackexchange.com
73,090 ;9.535 ;10 ;906 ;8.979 ;32 ;10.44 ;57.085 ;14 ;10 ;12.798 ;13.348 ;315 ;207 ;yes ;4 ;chemistry.stackexchange.com
73,091 ;10.043 ;4 ;846 ;9.289 ;36 ;11.962 ;47.1 ;15.6 ;9 ;13.954 ;14.555 ;312 ;191 ;yes ;4 ;chemistry.stackexchange.com
73,094 ;8.769 ;0 ;383 ;10.711 ;17 ;10.521 ;48.845 ;14.4 ;5 ;13.1 ;13.663 ;137 ;82 ;no ;0 ;chemistry.stackexchange.com
73,095 ;6.514 ;3 ;453 ;7.855 ;16 ;8.358 ;61.601 ;11.6 ;7 ;11.281 ;11.766 ;160 ;104 ;yes ;0 ;chemistry.stackexchange.com
73,097 ;19.558 ;2 ;1,756 ;13.01 ;81 ;19.119 ;21.934 ;22.8 ;10 ;18.588 ;19.388 ;630 ;359 ;yes ;2 ;chemistry.stackexchange.com
73,099 ;7.765 ;0 ;1,296 ;9.705 ;40 ;9.333 ;56.645 ;11.6 ;18 ;11.165 ;11.645 ;456 ;288 ;no ;0 ;chemistry.stackexchange.com
73,100 ;9.747 ;1 ;715 ;12.045 ;26 ;10.7 ;47.245 ;13.2 ;9 ;12.309 ;12.839 ;247 ;146 ;yes ;2 ;chemistry.stackexchange.com
73,101 ;12.356 ;2 ;1,691 ;9.902 ;71 ;13.342 ;43.695 ;17.2 ;15 ;14.916 ;15.558 ;608 ;373 ;yes ;4 ;chemistry.stackexchange.com
73,103 ;8.38 ;1 ;728 ;8.876 ;23 ;9.665 ;58.821 ;12.4 ;9 ;11.756 ;12.262 ;255 ;167 ;yes ;0 ;chemistry.stackexchange.com
73,110 ;12.237 ;4 ;842 ;4.864 ;29 ;14.006 ;55.71 ;18.4 ;7 ;14.148 ;14.757 ;330 ;240 ;yes ;2 ;chemistry.stackexchange.com
73,113 ;6.628 ;4 ;281 ;9.785 ;13 ;9.543 ;48.015 ;13.2 ;5 ;11.832 ;12.341 ;104 ;60 ;yes ;0 ;chemistry.stackexchange.com
73,115 ;4.44 ;0 ;241 ;7.548 ;7 ;6.057 ;71.588 ;9.2 ;5 ;9.481 ;9.889 ;82 ;56 ;no ;0 ;chemistry.stackexchange.com
73,116 ;11.033 ;0 ;333 ;2.703 ;12 ;13.775 ;59.236 ;18.4 ;3 ;13.954 ;14.555 ;140 ;106 ;no ;0 ;chemistry.stackexchange.com
73,118 ;19.139 ;3 ;1,033 ;12.632 ;38 ;18.115 ;28.711 ;20.8 ;6 ;16.784 ;17.506 ;359 ;214 ;yes ;2 ;chemistry.stackexchange.com
73,119 ;5.236 ;1 ;184 ;8.294 ;5 ;6.305 ;67.67 ;8.8 ;4 ;9.124 ;9.516 ;61 ;40 ;yes ;0 ;chemistry.stackexchange.com
73,120 ;10.627 ;2 ;526 ;7.032 ;14 ;11.433 ;59.402 ;14.4 ;5 ;12.165 ;12.688 ;186 ;130 ;yes ;4 ;chemistry.stackexchange.com
73,121 ;9.961 ;2 ;145 ;12.702 ;6 ;11.363 ;38.532 ;14 ;2 ;12.487 ;13.024 ;51 ;28 ;yes ;0 ;chemistry.stackexchange.com
73,124 ;3.272 ;2 ;109 ;6.88 ;4 ;5.596 ;69.785 ;9.6 ;3 ;9.325 ;9.726 ;38 ;25 ;yes ;0 ;chemistry.stackexchange.com
73,125 ;9.143 ;5 ;1,076 ;8.25 ;31 ;9.703 ;63.05 ;13.2 ;12 ;11.803 ;12.311 ;366 ;253 ;yes ;0 ;chemistry.stackexchange.com
73,128 ;14.224 ;2 ;2,041 ;10.709 ;68 ;13.936 ;43.792 ;16.8 ;16 ;14.292 ;14.906 ;699 ;437 ;yes ;2 ;chemistry.stackexchange.com
73,130 ;11.196 ;3 ;1,398 ;10.556 ;49 ;12.71 ;42.232 ;14.8 ;14 ;13.247 ;13.817 ;508 ;301 ;yes ;5 ;chemistry.stackexchange.com
73,131 ;12.523 ;1 ;2,119 ;10.752 ;90 ;13.245 ;42.569 ;16.8 ;19 ;14.921 ;15.562 ;750 ;453 ;yes ;0 ;chemistry.stackexchange.com
73,132 ;20.276 ;1 ;551 ;12.177 ;27 ;19.53 ;23.914 ;24.4 ;3 ;19.432 ;20.267 ;197 ;116 ;yes ;5 ;chemistry.stackexchange.com
73,135 ;13.868 ;2 ;2,431 ;11.554 ;95 ;13.301 ;44.674 ;17.2 ;20 ;14.937 ;15.58 ;815 ;505 ;yes ;3 ;chemistry.stackexchange.com
73,137 ;19.155 ;4 ;2,270 ;10.519 ;101 ;19.348 ;25.95 ;23.2 ;13 ;18.267 ;19.052 ;848 ;508 ;yes ;0 ;chemistry.stackexchange.com
73,138 ;13.508 ;5 ;1,130 ;8.898 ;34 ;13.447 ;49.909 ;16.4 ;9 ;13.646 ;14.233 ;391 ;259 ;yes ;0 ;chemistry.stackexchange.com
73,140 ;5.62 ;0 ;371 ;6.753 ;10 ;7.166 ;70.107 ;10 ;6 ;10.071 ;10.504 ;128 ;89 ;no ;0 ;chemistry.stackexchange.com
73,141 ;11.206 ;2 ;2,768 ;9.84 ;89 ;11.606 ;52.228 ;14.4 ;27 ;12.944 ;13.501 ;952 ;612 ;yes ;2 ;chemistry.stackexchange.com
73,142 ;5.618 ;-1 ;394 ;7.985 ;12 ;8.304 ;58.425 ;10 ;7 ;10.171 ;10.609 ;144 ;90 ;no ;0 ;chemistry.stackexchange.com
73,145 ;7.928 ;2 ;190 ;12.286 ;10 ;9.881 ;40.25 ;14.4 ;4 ;11.66 ;12.162 ;67 ;36 ;yes ;0 ;chemistry.stackexchange.com
73,146 ;19.647 ;2 ;1,071 ;8.369 ;28 ;18.013 ;43.4 ;21.2 ;6 ;14.832 ;15.47 ;368 ;261 ;yes ;7 ;chemistry.stackexchange.com
73,147 ;26.068 ;0 ;717 ;12.543 ;28 ;23.341 ;16.18 ;26.8 ;3 ;19.733 ;20.582 ;247 ;149 ;no ;4 ;chemistry.stackexchange.com
73,148 ;17.285 ;1 ;626 ;11.512 ;22 ;16.977 ;33.459 ;19.6 ;4 ;15.845 ;16.527 ;222 ;135 ;yes ;5 ;chemistry.stackexchange.com
73,151 ;4.274 ;2 ;251 ;6.84 ;8 ;6.397 ;70.575 ;10 ;5 ;9.928 ;10.355 ;88 ;60 ;yes ;0 ;chemistry.stackexchange.com
73,152 ;5.59 ;-2 ;430 ;6.789 ;19 ;8.479 ;60.483 ;12.8 ;7 ;12.024 ;12.541 ;160 ;103 ;no ;2 ;chemistry.stackexchange.com
73,153 ;7.128 ;0 ;317 ;6.251 ;10 ;8.624 ;69.303 ;12.8 ;4 ;11.66 ;12.162 ;112 ;81 ;no ;0 ;chemistry.stackexchange.com
73,155 ;4.028 ;1 ;217 ;5.439 ;7 ;6.936 ;69.824 ;10 ;4 ;10.246 ;10.686 ;80 ;55 ;yes ;0 ;chemistry.stackexchange.com
73,157 ;-0.867 ;0 ;196 ;0.767 ;5 ;3.245 ;89.312 ;6.8 ;6 ;8 ;8.344 ;75 ;59 ;no ;0 ;chemistry.stackexchange.com
73,159 ;5.045 ;10 ;365 ;6.825 ;10 ;7.701 ;66.865 ;10 ;6 ;10.071 ;10.504 ;134 ;91 ;yes ;0 ;chemistry.stackexchange.com
73,161 ;10.495 ;3 ;1,073 ;9.424 ;29 ;10.483 ;58.926 ;13.2 ;11 ;11.893 ;12.405 ;358 ;241 ;yes ;0 ;chemistry.stackexchange.com
73,163 ;9.697 ;1 ;780 ;10.385 ;38 ;11.703 ;44.606 ;16 ;9 ;14.255 ;14.868 ;286 ;169 ;yes ;4 ;chemistry.stackexchange.com
73,165 ;10.06 ;4 ;963 ;8.635 ;26 ;11.204 ;54.455 ;13.2 ;10 ;11.832 ;12.341 ;342 ;223 ;yes ;2 ;chemistry.stackexchange.com
73,166 ;7.002 ;2 ;452 ;8.823 ;8 ;7.091 ;69.665 ;8.8 ;7 ;8.855 ;9.236 ;145 ;100 ;yes ;0 ;chemistry.stackexchange.com
73,169 ;10.176 ;0 ;1,161 ;8.812 ;40 ;11.34 ;53.391 ;14.4 ;12 ;13 ;13.559 ;413 ;267 ;no ;3 ;chemistry.stackexchange.com
73,171 ;13.772 ;4 ;3,898 ;9.835 ;159 ;14.406 ;41.308 ;18 ;31 ;15.404 ;16.067 ;1,399 ;862 ;yes ;2 ;chemistry.stackexchange.com
73,174 ;14.196 ;3 ;2,195 ;10.023 ;85 ;14.685 ;40.275 ;18 ;17 ;15.247 ;15.903 ;785 ;482 ;yes ;7 ;chemistry.stackexchange.com
73,176 ;12.567 ;1 ;769 ;11.333 ;33 ;13.609 ;38.461 ;17.2 ;7 ;14.892 ;15.533 ;276 ;161 ;yes ;0 ;chemistry.stackexchange.com
73,177 ;18.368 ;9 ;1,177 ;9.048 ;26 ;16.533 ;47.515 ;19.2 ;7 ;13.556 ;14.139 ;392 ;279 ;yes ;4 ;chemistry.stackexchange.com
73,178 ;14.687 ;1 ;2,102 ;10.897 ;80 ;13.916 ;45.049 ;17.6 ;16 ;15.247 ;15.903 ;705 ;447 ;yes ;0 ;chemistry.stackexchange.com
73,179 ;10.161 ;3 ;608 ;7.074 ;16 ;11.388 ;57.944 ;14 ;6 ;11.944 ;12.458 ;219 ;150 ;yes ;3 ;chemistry.stackexchange.com
73,181 ;9.124 ;0 ;483 ;11.834 ;23 ;10.286 ;45.746 ;14.4 ;7 ;12.928 ;13.484 ;167 ;96 ;no ;1 ;chemistry.stackexchange.com
73,184 ;11.959 ;0 ;746 ;10.662 ;37 ;13.532 ;38.758 ;18 ;7 ;15.593 ;16.263 ;274 ;160 ;no ;0 ;chemistry.stackexchange.com
73,185 ;9.948 ;4 ;1,697 ;8.961 ;60 ;11.095 ;53.913 ;14.4 ;18 ;13 ;13.559 ;601 ;388 ;yes ;2 ;chemistry.stackexchange.com
73,191 ;3.445 ;2 ;362 ;6.429 ;5 ;4.925 ;79.345 ;6.4 ;8 ;7.33 ;7.645 ;121 ;88 ;yes ;0 ;chemistry.stackexchange.com
73,207 ;3.067 ;0 ;144 ;5.123 ;5 ;6.123 ;73.133 ;10 ;3 ;10.071 ;10.504 ;53 ;37 ;no ;0 ;chemistry.stackexchange.com
73,208 ;13.415 ;6 ;1,818 ;10.309 ;68 ;13.381 ;46.032 ;17.2 ;15 ;14.662 ;15.292 ;626 ;395 ;yes ;2 ;chemistry.stackexchange.com
73,209 ;11.189 ;1 ;865 ;7.813 ;33 ;12.401 ;52.241 ;16 ;8 ;14.124 ;14.732 ;314 ;207 ;yes ;0 ;chemistry.stackexchange.com
73,214 ;10.66 ;2 ;900 ;11.7 ;36 ;11.267 ;47.411 ;14.8 ;10 ;13.392 ;13.968 ;309 ;186 ;yes ;0 ;chemistry.stackexchange.com
73,216 ;5.829 ;1 ;513 ;4.783 ;11 ;8.224 ;71.721 ;10.8 ;7 ;9.866 ;10.29 ;190 ;140 ;yes ;0 ;chemistry.stackexchange.com
73,219 ;4.12 ;0 ;194 ;7.773 ;5 ;5.601 ;70.222 ;7.6 ;5 ;8.477 ;8.842 ;65 ;43 ;no ;1 ;chemistry.stackexchange.com
73,222 ;15.052 ;1 ;700 ;9.188 ;16 ;14.587 ;49.26 ;16.8 ;5 ;12.798 ;13.348 ;242 ;165 ;yes ;0 ;chemistry.stackexchange.com
73,223 ;8.311 ;1 ;1,084 ;9.583 ;35 ;9.68 ;56.447 ;12.4 ;14 ;11.66 ;12.162 ;380 ;242 ;yes ;0 ;chemistry.stackexchange.com
73,225 ;14.829 ;2 ;696 ;8.034 ;21 ;15.183 ;47.478 ;18.4 ;5 ;14.225 ;14.837 ;253 ;172 ;yes ;6 ;chemistry.stackexchange.com
73,226 ;0.776 ;3 ;126 ;2.258 ;5 ;5.804 ;75.419 ;10 ;3 ;10.071 ;10.504 ;52 ;37 ;yes ;0 ;chemistry.stackexchange.com
73,228 ;15.923 ;1 ;586 ;5.118 ;11 ;15.516 ;57.294 ;18.8 ;4 ;12.083 ;12.603 ;210 ;165 ;yes ;0 ;chemistry.stackexchange.com
73,232 ;8.958 ;1 ;298 ;11.51 ;10 ;9.487 ;54.651 ;12.4 ;4 ;11.66 ;12.162 ;100 ;62 ;yes ;0 ;chemistry.stackexchange.com
73,234 ;7.866 ;3 ;1,135 ;7.598 ;42 ;10.26 ;56.365 ;13.6 ;14 ;12.487 ;13.024 ;423 ;274 ;yes ;1 ;chemistry.stackexchange.com
73,237 ;1.851 ;2 ;401 ;3.672 ;6 ;3.444 ;92.14 ;6.8 ;9 ;7.472 ;7.794 ;133 ;110 ;yes ;0 ;chemistry.stackexchange.com
73,240 ;8.791 ;0 ;811 ;9.738 ;23 ;10.048 ;55.085 ;12 ;10 ;11.307 ;11.793 ;284 ;180 ;no ;0 ;chemistry.stackexchange.com
73,242 ;8.558 ;-2 ;218 ;11.113 ;9 ;10.655 ;45.98 ;13.6 ;3 ;12.487 ;13.024 ;79 ;46 ;no ;0 ;chemistry.stackexchange.com
73,243 ;14.203 ;4 ;2,612 ;9.409 ;94 ;13.969 ;47.19 ;18 ;20 ;14.874 ;15.514 ;901 ;587 ;yes ;4 ;chemistry.stackexchange.com
73,244 ;8.486 ;1 ;1,199 ;9.356 ;35 ;9.174 ;61.352 ;12 ;15 ;11.367 ;11.855 ;406 ;270 ;yes ;2 ;chemistry.stackexchange.com
73,258 ;16.996 ;3 ;2,277 ;12.494 ;83 ;16.426 ;33.583 ;19.2 ;15 ;15.884 ;16.567 ;791 ;474 ;yes ;2 ;chemistry.stackexchange.com
73,291 ;17.388 ;3 ;2,147 ;13.405 ;107 ;17.538 ;24.413 ;21.6 ;14 ;18.142 ;18.922 ;773 ;433 ;yes ;5 ;chemistry.stackexchange.com
73,292 ;13.784 ;5 ;3,695 ;11.988 ;173 ;14.68 ;33.249 ;18.4 ;31 ;15.939 ;16.625 ;1,330 ;756 ;yes ;15 ;chemistry.stackexchange.com
73,296 ;8.447 ;-3 ;136 ;10.809 ;8 ;11.363 ;38.532 ;16.8 ;2 ;13.954 ;14.555 ;51 ;28 ;no ;0 ;chemistry.stackexchange.com
73,297 ;9.682 ;3 ;2,885 ;7.58 ;88 ;10.384 ;61.997 ;14 ;30 ;12.381 ;12.913 ;999 ;697 ;yes ;0 ;chemistry.stackexchange.com
73,299 ;-0.842 ;1 ;110 ;2.1 ;7 ;6.084 ;65.246 ;11.6 ;4 ;10.246 ;10.686 ;49 ;31 ;yes ;0 ;chemistry.stackexchange.com
73,302 ;11.614 ;1 ;1,679 ;10.22 ;64 ;11.998 ;49.782 ;15.6 ;16 ;13.954 ;14.555 ;579 ;366 ;yes ;0 ;chemistry.stackexchange.com
73,304 ;10.011 ;0 ;1,018 ;9.614 ;40 ;11.588 ;48.74 ;14.8 ;11 ;13.445 ;14.023 ;368 ;227 ;no ;0 ;chemistry.stackexchange.com
